Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Estonia,697034.0,714269.0,733452.0,753250.0,773863.0,794190.0,812599.0,828812.0,846346.0,865089.0,883329.0,901671.0,919299.0,935590.0,951152.0,966085.0,980438.0,995091.0,1009340.0,1020447.0,1029784.0,1040236.0,1050928.0,1061357.0,1071506.0,1081872.0,1093150.0,1104917.0,1115040.0,1119881.0,1117738.0,1109251.0,1086348.0,1055960.0,1030882.0,1009954.0,992487.0,978597.0,966608.0,966817.0,969061.0,961159.0,953352.0,945646.0,938279.0,931205.0,924006.0,918084.0,913914.0,910446.0,906655.0,902194.0,899089.0,897846.0,897427.0,899949.0,902145.0,905267.0,910578.0,916236.0,920415.0,923866.0,938914.0
Ethiopia,1398516.0,1481731.0,1570857.0,1665815.0,1767491.0,1876076.0,1989607.0,2110179.0,2211917.0,2318609.0,2431112.0,2547960.0,2668698.0,2793797.0,2921828.0,3051113.0,3188520.0,3312220.0,3432758.0,3550266.0,3637823.0,3800379.0,4023884.0,4213518.0,4403269.0,4613952.0,4841566.0,5103240.0,5405036.0,5719059.0,6042692.0,6425449.0,6821835.0,7191947.0,7579366.0,7947281.0,8312232.0,8686581.0,9072083.0,9470740.0,9880497.0,10302456.0,10744849.0,11202149.0,11674671.0,12162781.0,12670080.0,13214505.0,13927358.0,14670369.0,15455093.0,16283910.0,17152352.0,18033421.0,18949891.0,19908240.0,20917553.0,21975004.0,23073805.0,24222096.0,25424568.0,26671558.0,27959125.0
European Union,209446113.0,213138965.0,216891776.0,220911982.0,225015415.0,229116244.0,233123801.0,236994817.0,240654734.0,244086969.0,247184362.0,250269235.0,253571937.0,256754347.0,259819805.0,262682363.0,265308576.0,267922565.0,270538633.0,273076490.0,275601412.0,277886514.0,279636918.0,281045281.0,282233687.0,283410538.0,284808442.0,286504088.0,288274425.0,289884480.0,291554303.0,293361569.0,294879155.0,296388743.0,297725539.0,298889206.0,299973998.0,301001415.0,301968268.0,303052374.0,304085189.0,305289150.0,306973917.0,309030225.0,311139276.0,313196512.0,315160438.0,317183435.0,319163672.0,320838559.0,322210410.0,322501582.0,323810708.0,325407780.0,327011738.0,328571822.0,330147530.0,331569232.0,333091521.0,334356258.0,335592576.0,336261975.0,337610159.0
Fragile and conflict affected situations,54286193.0,56541391.0,58879625.0,61321555.0,63850695.0,66534091.0,69287359.0,72145538.0,75082490.0,78108699.0,81188882.0,84461451.0,87844857.0,91289809.0,94712029.0,98255018.0,102112508.0,106042109.0,109683827.0,113459831.0,117499153.0,121691014.0,125969026.0,130628101.0,135707138.0,140932341.0,146288841.0,151816427.0,157298158.0,162808027.0,169489722.0,174514920.0,180160127.0,186266533.0,192381609.0,198236888.0,203708405.0,209223247.0,215011468.0,221131695.0,227419869.0,234347961.0,241786437.0,249607667.0,257537989.0,265815145.0,274202030.0,282340206.0,291729291.0,301701697.0,312025255.0,322112820.0,332523890.0,343546288.0,354567484.0,365941424.0,377599372.0,389450442.0,401344328.0,413726115.0,426909880.0,440511719.0,451064400.0
Finland,2449145.0,2512483.0,2567399.0,2623429.0,2675999.0,2722631.0,2770510.0,2823091.0,2873315.0,2908731.0,2934402.0,2975881.0,3032758.0,3088806.0,3143576.0,3195817.0,3243412.0,3289888.0,3336370.0,3381500.0,3428217.0,3481318.0,3541666.0,3603091.0,3662085.0,3716264.0,3765683.0,3812087.0,3858255.0,3906513.0,3957581.0,4003120.0,4040047.0,4073879.0,4105674.0,4135420.0,4162332.0,4187218.0,4210769.0,4232899.0,4253964.0,4273258.0,4290649.0,4307931.0,4327463.0,4349276.0,4372951.0,4398523.0,4426008.0,4454167.0,4492880.0,4543014.0,4593267.0,4629925.0,4651843.0,4669930.0,4686120.0,4699884.0,4709266.0,4717991.0,4728699.0,4742889.0,4760527.0
Fiji,119270.0,125388.0,131828.0,138608.0,145628.0,152813.0,160046.0,166216.0,171967.0,177682.0,183395.0,189091.0,194719.0,200218.0,205701.0,211441.0,217743.0,223649.0,229914.0,236570.0,243452.0,250504.0,257721.0,265098.0,272656.0,280240.0,287223.0,296832.0,306398.0,315611.0,324745.0,332620.0,339577.0,346718.0,353592.0,360440.0,368654.0,375993.0,383556.0,391249.0,398838.0,406358.0,413829.0,421300.0,428832.0,436333.0,443873.0,451176.0,458642.0,465636.0,472236.0,478549.0,484647.0,490579.0,496380.0,501947.0,507262.0,512280.0,516917.0,521229.0,526914.0,533870.0,541393.0
France,28866975.0,29526489.0,30271423.0,31179854.0,32114729.0,33054437.0,33987676.0,34910161.0,35692859.0,36223125.0,36752571.0,37291038.0,37825586.0,38334453.0,38806179.0,39172735.0,39393968.0,39618922.0,39851203.0,40085640.0,40343633.0,40615768.0,40893397.0,41154602.0,41404847.0,41663212.0,41923864.0,42190286.0,42457921.0,42718166.0,42985584.0,43466704.0,43784946.0,44076650.0,44343217.0,44605346.0,44866400.0,45127383.0,45395596.0,45749812.0,46221663.0,46717151.0,47215240.0,47708761.0,48218178.0,48737209.0,49233640.0,49694312.0,50131182.0,50550197.0,50963811.0,51375729.0,51793062.0,52230911.0,52647802.0,53009026.0,53323902.0,53654868.0,54024861.0,54388182.0,54715704.0,55053076.0,55402736.0
Faroe Islands,7303.0,7655.0,8028.0,8423.0,8842.0,9287.0,9695.0,9950.0,10206.0,10462.0,10738.0,11043.0,11354.0,11670.0,11993.0,12320.0,12651.0,12986.0,13158.0,13292.0,13427.0,13564.0,13698.0,13817.0,13924.0,14022.0,14117.0,14221.0,14330.0,14452.0,14526.0,14583.0,14663.0,14699.0,14709.0,14925.0,15370.0,15731.0,15996.0,16210.0,16591.0,17192.0,17799.0,18347.0,18834.0,19211.0,19396.0,19509.0,19624.0,19726.0,19812.0,19881.0,19950.0,20027.0,20113.0,20326.0,20680.0,21053.0,21434.0,21822.0,22223.0,22522.0,22711.0
"Micronesia, Fed. Sts.",9591.0,10050.0,10532.0,11004.0,11465.0,11947.0,12452.0,12967.0,13497.0,14052.0,14634.0,15210.0,15772.0,16351.0,16874.0,17356.0,17819.0,18302.0,18866.0,19512.0,20177.0,20746.0,21295.0,21855.0,22426.0,23002.0,23578.0,24155.0,24649.0,25055.0,25457.0,25862.0,26429.0,27165.0,27814.0,27657.0,27112.0,26549.0,25973.0,25374.0,24945.0,24998.0,25008.0,24966.0,24884.0,24773.0,24624.0,24444.0,24253.0,24060.0,23990.0,24064.0,24162.0,24280.0,24420.0,24581.0,24762.0,24966.0,25184.0,25408.0,25709.0,26097.0,26505.0
Gabon,89311.0,95193.0,103016.0,111434.0,120479.0,130176.0,140588.0,151737.0,163668.0,176774.0,191101.0,207796.0,225462.0,244141.0,263988.0,285044.0,307399.0,331016.0,355961.0,382158.0,409611.0,438275.0,460897.0,484469.0,509018.0,534462.0,560873.0,588260.0,617940.0,648437.0,679695.0,711663.0,744357.0,777724.0,808408.0,839195.0,870476.0,902434.0,935273.0,969061.0,1004078.0,1040477.0,1078294.0,1117646.0,1158884.0,1202441.0,1248711.0,1297812.0,1349725.0,1404767.0,1463559.0,1525981.0,1591211.0,1657904.0,1723968.0,1787489.0,1847523.0,1904278.0,1959001.0,2012698.0,2065425.0,2116964.0,2167652.0
United Kingdom,41104656.0,41381472.0,41661202.0,41900114.0,42098400.0,42294196.0,42452048.0,42603817.0,42733856.0,42833742.0,42925829.0,43056861.0,43295638.0,43470962.0,43590038.0,43677888.0,43757644.0,43833733.0,43925435.0,44054299.0,44195960.0,44271630.0,44228171.0,44215089.0,44257473.0,44329755.0,44404206.0,44470325.0,44540723.0,44628280.0,44733264.0,44855736.0,45011752.0,45154426.0,45304828.0,45459651.0,45610451.0,45762480.0,45931122.0,46119137.0,46319551.0,46557334.0,46930583.0,47323791.0,47767769.0,48269624.0,48798541.0,49351705.0,49913475.0,50463084.0,51030310.0,51600211.0,52130345.0,52650595.0,53209683.0,53802927.0,54382825.0,54923317.0,55426598.0,55909924.0,56283168.0,56403965.0,56522518.0
Georgia,1570123.0,1613251.0,1656450.0,1699844.0,1743144.0,1785661.0,1825872.0,1863779.0,1900892.0,1939040.0,1977799.0,2017973.0,2058158.0,2096177.0,2134443.0,2170431.0,2206460.0,2241969.0,2275678.0,2310615.0,2345408.0,2379998.0,2415679.0,2452585.0,2489286.0,2527012.0,2565458.0,2602758.0,2644850.0,2655120.0,2642925.0,2650025.0,2658933.0,2667710.0,2615350.0,2507764.0,2407551.0,2321114.0,2254204.0,2198282.0,2146120.0,2103451.0,2086373.0,2087702.0,2090052.0,2091919.0,2095077.0,2099115.0,2107603.0,2103652.0,2102941.0,2100564.0,2099468.0,2107360.0,2122558.0,2140097.0,2155877.0,2170854.0,2184950.0,2196346.0,2213266.0,2220419.0,2238527.0
Ghana,1607064.0,1691736.0,1773116.0,1858221.0,1947333.0,2040453.0,2137720.0,2239212.0,2345297.0,2457179.0,2566228.0,2657424.0,2752841.0,2853574.0,2958732.0,3067957.0,3181076.0,3300910.0,3428674.0,3562720.0,3697567.0,3833404.0,3978614.0,4134407.0,4297482.0,4490779.0,4693228.0,4907599.0,5135674.0,5376584.0,5629035.0,5889018.0,6156359.0,6431766.0,6712392.0,6999964.0,7297486.0,7609369.0,7938405.0,8281305.0,8638858.0,9007429.0,9398332.0,9801125.0,10214975.0,10642858.0,11084549.0,11538602.0,12005167.0,12483116.0,12969707.0,13468281.0,13986163.0,14519202.0,15062212.0,15615136.0,16180685.0,16745249.0,17306081.0,17875345.0,18455138.0,19038233.0,19621881.0
Gibraltar,21822.0,21907.0,22249.0,22796.0,23347.0,23910.0,24477.0,25047.0,25610.0,26162.0,26685.0,27069.0,27323.0,27558.0,27779.0,27973.0,28162.0,28337.0,28485.0,28618.0,28734.0,28819.0,28863.0,28855.0,28788.0,28674.0,28506.0,28272.0,28000.0,27688.0,27317.0,26988.0,26945.0,27118.0,27282.0,27412.0,27491.0,27564.0,27636.0,27695.0,27741.0,27721.0,27892.0,28301.0,28716.0,29155.0,29587.0,29996.0,30398.0,30819.0,31262.0,31701.0,32160.0,32411.0,32452.0,32520.0,32565.0,32602.0,32648.0,32685.0,32709.0,32669.0,32649.0
Guinea,368281.0,391359.0,415881.0,441950.0,469636.0,499014.0,530215.0,563336.0,598549.0,635707.0,674609.0,715245.0,757573.0,801604.0,847538.0,895349.0,945306.0,997494.0,1052615.0,1111383.0,1174381.0,1241672.0,1314090.0,1377194.0,1423233.0,1472583.0,1525488.0,1581970.0,1641272.0,1702234.0,1780813.0,1873047.0,1954076.0,2035617.0,2119230.0,2201295.0,2287263.0,2356920.0,2423579.0,2501110.0,2573538.0,2630334.0,2695142.0,2780629.0,2865471.0,2948327.0,3036092.0,3133543.0,3237696.0,3346220.0,3458976.0,3575843.0,3695666.0,3819098.0,3948091.0,4085492.0,4230727.0,4381346.0,4537328.0,4700302.0,4869400.0,5042529.0,5220537.0
"Gambia, The",48473.0,50656.0,52937.0,55843.0,61051.0,66693.0,72806.0,79460.0,86718.0,94570.0,103081.0,112293.0,122279.0,132482.0,140844.0,149709.0,159193.0,169333.0,180169.0,191759.0,204179.0,217327.0,231350.0,246688.0,263993.0,282629.0,302689.0,324238.0,347391.0,372160.0,398681.0,427022.0,456722.0,485853.0,512162.0,538623.0,566091.0,594692.0,624620.0,655810.0,688121.0,721601.0,756286.0,791821.0,826878.0,863723.0,902725.0,943877.0,986934.0,1031782.0,1078326.0,1126672.0,1176942.0,1228599.0,1281189.0,1334486.0,1388423.0,1442972.0,1498000.0,1553776.0,1610858.0,1669008.0,1727830.0
Guinea-Bissau,78599.0,80160.0,82036.0,83680.0,83831.0,82885.0,82721.0,84046.0,86442.0,88017.0,89530.0,90917.0,92104.0,94208.0,98419.0,105212.0,112990.0,121597.0,130723.0,137782.0,148033.0,159553.0,171838.0,184895.0,198741.0,213357.0,228841.0,245220.0,262563.0,280879.0,300146.0,321910.0,340330.0,355442.0,370492.0,384000.0,396269.0,408180.0,420203.0,432702.0,446097.0,460478.0,475752.0,491883.0,508792.0,526457.0,545061.0,564766.0,585325.0,606541.0,628628.0,651781.0,676093.0,701342.0,727221.0,753546.0,780290.0,807291.0,834660.0,862607.0,890915.0,919432.0,948368.0
Equatorial Guinea,68273.0,71181.0,72797.0,74499.0,76294.0,78184.0,80179.0,82280.0,84422.0,85652.0,85432.0,84367.0,82863.0,81150.0,79378.0,77642.0,75906.0,74884.0,74995.0,76094.0,78741.0,83042.0,88591.0,94797.0,103919.0,113287.0,122643.0,131967.0,141474.0,151364.0,161755.0,172714.0,184320.0,196608.0,209684.0,227066.0,245770.0,265803.0,287259.0,310156.0,336269.0,365619.0,396461.0,428852.0,463031.0,499293.0,538099.0,579725.0,624295.0,671695.0,721729.0,772460.0,823609.0,865086.0,907703.0,951178.0,995169.0,1039364.0,1083654.0,1127920.0,1166712.0,1202330.0,1239599.0
Greece,4660434.0,4740951.0,4844217.0,4937007.0,5029578.0,5127549.0,5239942.0,5357301.0,5466737.0,5560616.0,5646740.0,5735846.0,5817963.0,5888911.0,5955084.0,6055755.0,6195478.0,6321574.0,6449432.0,6575885.0,6686402.0,6785832.0,6846785.0,6905833.0,6959420.0,7005470.0,7047717.0,7090422.0,7135291.0,7191693.0,7287341.0,7392680.0,7462054.0,7518737.0,7569094.0,7617319.0,7663691.0,7714274.0,7770011.0,7812670.0,7857551.0,7919906.0,7991509.0,8052786.0,8114802.0,8180275.0,8246206.0,8308341.0,8371303.0,8433780.0,8484693.0,8511794.0,8505100.0,8482139.0,8463623.0,8445266.0,8446960.0,8466513.0,8485202.0,8511650.0,8528388.0,8459382.0,8378759.0
Grenada,28443.0,29022.0,29495.0,29932.0,30343.0,30719.0,31053.0,31332.0,31547.0,31712.0,31824.0,31808.0,31777.0,31736.0,31688.0,31638.0,31581.0,31501.0,31398.0,31278.0,31213.0,31402.0,31883.0,32475.0,33001.0,33368.0,33524.0,33476.0,33286.0,33118.0,33108.0,33422.0,34095.0,34723.0,35313.0,35869.0,36396.0,36899.0,37387.0,37869.0,38351.0,38770.0,38869.0,39045.0,39317.0,39576.0,39832.0,40090.0,40354.0,40624.0,40900.0,41208.0,41576.0,41979.0,42397.0,42829.0,43274.0,43730.0,44193.0,44667.0,45183.0,45724.0,46246.0
Greenland,19024.0,20155.0,21492.0,22926.0,24265.0,25892.0,27334.0,28849.0,30461.0,32095.0,33753.0,34660.0,35585.0,36218.0,36705.0,36897.0,37089.0,37033.0,37075.0,37567.0,38213.0,39013.0,39588.0,40240.0,40896.0,41475.0,41900.0,42559.0,43301.0,43886.0,44312.0,44418.0,44406.0,44438.0,44790.0,45143.0,45335.0,45487.0,45638.0,45708.0,45859.0,46122.0,46473.0,46739.0,46997.0,47175.0,47220.0,47213.0,47196.0,47360.0,48018.0,48217.0,48402.0,48322.0,48308.0,48298.0,48503.0,48630.0,48637.0,48945.0,49198.0,49575.0,49707.0
Guatemala,1284949.0,1350747.0,1419719.0,1491664.0,1563113.0,1622969.0,1684303.0,1746816.0,1810234.0,1874378.0,1939050.0,2004473.0,2070684.0,2137989.0,2206442.0,2276190.0,2347670.0,2421551.0,2498844.0,2580838.0,2668218.0,2761086.0,2859308.0,2962273.0,3069556.0,3180971.0,3296596.0,3416470.0,3540636.0,3668666.0,3800324.0,3934691.0,4071017.0,4208693.0,4348255.0,4490594.0,4635095.0,4781726.0,4933129.0,5089420.0,5253870.0,5421506.0,5588466.0,5750534.0,5911891.0,6074432.0,6238013.0,6402661.0,6568347.0,6734651.0,6902116.0,7072123.0,7243152.0,7418337.0,7597137.0,7779195.0,7964335.0,8153103.0,8345772.0,8540945.0,8738685.0,8938987.0,9141704.0
Guam,36293.0,37845.0,39451.0,41113.0,42829.0,44580.0,46357.0,48151.0,49954.0,51733.0,54675.0,60777.0,66826.0,72629.0,78108.0,83195.0,87910.0,92254.0,96234.0,99961.0,103396.0,105851.0,108310.0,110657.0,112918.0,115124.0,117294.0,119441.0,121573.0,123543.0,125537.0,128158.0,130746.0,133273.0,135744.0,138169.0,140517.0,142775.0,144995.0,147222.0,149181.0,150594.0,151727.0,152659.0,153400.0,153957.0,154345.0,154584.0,154703.0,154718.0,155174.0,156021.0,156869.0,157639.0,158243.0,158796.0,159284.0,159668.0,159873.0,159955.0,160665.0,162033.0,163342.0
Guyana,165929.0,170982.0,175940.0,180805.0,185502.0,189919.0,193991.0,197719.0,201164.0,204384.0,207523.0,210837.0,214006.0,217135.0,220263.0,223431.0,226639.0,229830.0,232850.0,235481.0,237250.0,236993.0,236270.0,235185.0,233764.0,232056.0,230114.0,227989.0,225737.0,223407.0,221019.0,219456.0,219059.0,219038.0,219062.0,219020.0,218897.0,218702.0,218466.0,218172.0,217802.0,217351.0,216829.0,215292.0,213405.0,211366.0,209173.0,206856.0,204412.0,201856.0,199204.0,196477.0,196407.0,197319.0,198400.0,199638.0,201021.0,202552.0,208994.0,213179.0,213539.0,216404.0,218534.0
High income,489837600.0,499896523.0,510234428.0,520746533.0,531339669.0,541828554.0,551997702.0,562115090.0,572125222.0,582051477.0,591875330.0,602442223.0,611917434.0,621177899.0,630360902.0,639321215.0,647418917.0,655465845.0,663669313.0,672118956.0,680451182.0,689011570.0,696895355.0,704260612.0,711244073.0,718249901.0,725726372.0,733618277.0,741576518.0,749659913.0,757698765.0,766828842.0,776001880.0,784648751.0,792881502.0,800861710.0,808847090.0,816632744.0,824286262.0,831880942.0,839361158.0,848226741.0,857810326.0,867182466.0,876633731.0,886278257.0,896575038.0,907399384.0,918442966.0,928597556.0,937658332.0,944076636.0,951382993.0,958824446.0,966343527.0,973882441.0,981612693.0,988813489.0,995886008.0,1002471281.0,1008844877.0,1010757385.0,1015828480.0
"Hong Kong SAR, China",2653700.0,2702168.0,2828656.0,2937424.0,3019108.0,3109377.0,3146833.0,3237272.0,3316715.0,3379985.0,3473191.0,3561442.0,3648314.0,3770528.0,3909419.0,4001832.0,4069679.0,4145727.0,4238137.0,4493175.0,4631623.0,4758050.0,4848078.0,4937590.0,5001316.0,5069901.0,5206825.0,5405272.0,5532437.0,5634683.0,5676947.0,5742337.0,5799282.0,5901000.0,6035400.0,6156100.0,6435500.0,6489300.0,6543700.0,6606500.0,6665000.0,6714300.0,6744100.0,6730800.0,6783500.0,6813200.0,6857100.0,6916300.0,6957800.0,6972800.0,7024200.0,7071600.0,7150100.0,7178900.0,7229500.0,7291300.0,7336600.0,7393200.0,7452600.0,7507900.0,7481000.0,7413100.0,7346100.0
Honduras,472823.0,498988.0,526482.0,555384.0,585817.0,617787.0,651418.0,686678.0,723838.0,762978.0,804271.0,847891.0,894078.0,942349.0,990237.0,1037677.0,1088917.0,1142453.0,1198320.0,1256648.0,1317385.0,1380454.0,1445794.0,1513477.0,1583516.0,1655696.0,1730321.0,1807515.0,1886447.0,1963947.0,2044538.0,2128281.0,2215302.0,2305540.0,2399162.0,2496088.0,2596333.0,2699969.0,2803955.0,2911705.0,3026014.0,3142954.0,3271979.0,3404113.0,3538645.0,3675267.0,3814124.0,3954703.0,4096745.0,4240048.0,4384767.0,4530522.0,4677715.0,4826031.0,4975954.0,5127314.0,5280355.0,5435026.0,5591326.0,5749232.0,5906960.0,6062373.0,6217985.0
Heavily indebted poor countries (HIPC),20286906.0,21361508.0,22500016.0,23719746.0,25038191.0,26445564.0,27903792.0,29457981.0,31116009.0,32877526.0,34681279.0,36574361.0,38547822.0,40620357.0,42770629.0,45033858.0,47399248.0,49824379.0,52462423.0,55062581.0,57560527.0,59961748.0,62575736.0,65541752.0,68786374.0,72279993.0,75869663.0,79580806.0,83382477.0,87237842.0,91109555.0,94901917.0,99134733.0,103698516.0,108289499.0,112816848.0,117173405.0,121696838.0,126432745.0,131379870.0,136443921.0,141861935.0,147771882.0,154013600.0,160315018.0,166983301.0,173994752.0,180774103.0,188502254.0,196609636.0,204980402.0,213704750.0,222680240.0,232024198.0,241897121.0,252221017.0,263047946.0,274358545.0,285967553.0,297925542.0,310330898.0,323069791.0,336136778.0
Croatia,1248430.0,1293527.0,1342990.0,1393585.0,1444787.0,1497338.0,1551723.0,1606614.0,1662257.0,1718390.0,1773549.0,1824267.0,1862071.0,1900310.0,1939336.0,1979180.0,2020532.0,2062157.0,2103222.0,2141029.0,2175007.0,2208313.0,2235415.0,2263306.0,2290391.0,2317187.0,2343584.0,2369256.0,2393676.0,2416381.0,2438225.0,2408141.0,2360573.0,2383868.0,2421285.0,2415305.0,2392886.0,2391671.0,2400581.0,2400611.0,2387324.0,2306414.0,2315000.0,2322932.0,2330812.0,2341055.0,2348849.0,2355577.0,2362537.0,2367290.0,2369143.0,2368126.0,2368751.0,2370674.0,2370234.0,2360534.0,2354458.0,2337248.0,2327904.0,2327032.0,2329561.0,2245088.0,2244692.0
Haiti,608305.0,634996.0,662701.0,690973.0,720429.0,751430.0,783574.0,816905.0,851612.0,887612.0,925022.0,963866.0,986299.0,1005434.0,1025096.0,1045615.0,1066977.0,1089202.0,1112117.0,1135686.0,1159884.0,1184757.0,1210509.0,1281117.0,1364561.0,1452775.0,1546280.0,1645115.0,1749551.0,1859199.0,1974412.0,2094449.0,2219380.0,2305891.0,2394576.0,2485742.0,2579837.0,2674695.0,2772062.0,2872473.0,2976240.0,3170704.0,3372373.0,3581737.0,3735059.0,3885132.0,4040472.0,4199239.0,4361621.0,4527471.0,4676254.0,4827045.0,5001402.0,5177805.0,5356730.0,5538261.0,5720767.0,5903901.0,6087446.0,6271273.0,6454827.0,6635469.0,6814295.0
Hungary,5582136.0,5650018.0,5710839.0,5768389.0,5829329.0,5888035.0,5948507.0,6013391.0,6079237.0,6147411.0,6214324.0,6276403.0,6339439.0,6404030.0,6476897.0,6559474.0,6640071.0,6715287.0,6782725.0,6839204.0,6875576.0,6895431.0,6910744.0,6919717.0,6925194.0,6931780.0,6938994.0,6946357.0,6954686.0,6898019.0,6830026.0,6816672.0,6800940.0,6780138.0,6757831.0,6735415.0,6710863.0,6684288.0,6655715.0,6623887.0,6593735.0,6588305.0,6611324.0,6633742.0,6660205.0,6694281.0,6737243.0,6779707.0,6820246.0,6861506.0,6891116.0,6916190.0,6912310.0,6920508.0,6928924.0,6939335.0,6946267.0,6955524.0,6974963.0,7000436.0,7014452.0,7014911.0,6996224.0
IBRD only,496034254.0,512665398.0,532173335.0,554310698.0,577086606.0,594963823.0,613560850.0,632614409.0,652216781.0,672396435.0,692974735.0,714351917.0,736706379.0,760369718.0,785318137.0,810468361.0,835720811.0,861281132.0,890092107.0,922619700.0,956154034.0,991223514.0,1027181264.0,1062323515.0,1098435754.0,1135423105.0,1173527085.0,1212648861.0,1252420018.0,1291913170.0,1331248208.0,1371356224.0,1410898590.0,1450410196.0,1490409283.0,1530708447.0,1571441460.0,1612845063.0,1654798640.0,1696817967.0,1739031365.0,1783365425.0,1829874788.0,1877053854.0,1925219855.0,1974065474.0,2022435928.0,2070334370.0,2119520885.0,2169680205.0,2220136036.0,2270798475.0,2322811618.0,2376434342.0,2430820449.0,2484865116.0,2538148873.0,2591144985.0,2642745087.0,2692819044.0,2740448681.0,2784973112.0,2823311086.0
IDA & IBRD total,549830646.0,568988711.0,591118521.0,616058482.0,641812163.0,662840402.0,684725059.0,707314122.0,730657959.0,754778996.0,779414631.0,805078497.0,831936212.0,860430027.0,890460255.0,919194340.0,950042407.0,981449710.0,1016545541.0,1055559752.0,1096022875.0,1138125431.0,1180707999.0,1222863300.0,1266384171.0,1311267436.0,1357601004.0,1405257060.0,1453802312.0,1502298984.0,1550903713.0,1599924411.0,1648606323.0,1697674022.0,1747496399.0,1797757305.0,1848503028.0,1900211519.0,1952790940.0,2005711333.0,2059347613.0,2116235862.0,2175875192.0,2236490157.0,2298392851.0,2361486583.0,2424748376.0,2487798699.0,2553041682.0,2619747867.0,2687728209.0,2756034777.0,2825435489.0,2896348461.0,2968477776.0,3041401897.0,3114551287.0,3188352518.0,3261647565.0,3334355163.0,3405531347.0,3474329057.0,3537666424.0
IDA total,53796392.0,56323313.0,58945186.0,61747784.0,64725557.0,67876579.0,71164209.0,74699713.0,78441178.0,82382561.0,86439896.0,90726580.0,95229833.0,100060309.0,105142118.0,108725979.0,114321596.0,120168578.0,126453434.0,132940052.0,139868841.0,146901917.0,153526735.0,160539785.0,167948417.0,175844331.0,184073919.0,192608199.0,201382294.0,210385814.0,219655505.0,228568187.0,237707733.0,247263826.0,257087116.0,267048858.0,277061568.0,287366456.0,297992300.0,308893366.0,320316248.0,332870437.0,346000404.0,359436303.0,373172996.0,387421109.0,402312448.0,417464329.0,433520797.0,450067662.0,467592173.0,485236302.0,502623871.0,519914119.0,537657327.0,556536781.0,576402414.0,597207533.0,618902478.0,641536119.0,665082666.0,689355945.0,714355338.0
IDA blend,22391262.0,23336553.0,24254742.0,25236638.0,26269214.0,27352412.0,28488387.0,29678261.0,30922480.0,32223722.0,33602328.0,35152575.0,36751232.0,38491046.0,40350241.0,42327064.0,44412450.0,46566803.0,48833198.0,51221697.0,53818747.0,56773743.0,59658354.0,62480777.0,65330066.0,68396738.0,71662131.0,75065489.0,78577026.0,82227772.0,86060844.0,89656389.0,93159263.0,96693824.0,100433328.0,104324036.0,108410596.0,112576435.0,116810886.0,121084004.0,125693668.0,130849818.0,135879840.0,140867968.0,146072614.0,151416693.0,156947515.0,162751283.0,168812982.0,175167463.0,181950769.0,188744530.0,195246877.0,201726825.0,208293654.0,214912950.0,221601322.0,228567551.0,235895915.0,243500450.0,251469607.0,259746916.0,268328132.0
Indonesia,12891527.0,13459978.0,14055964.0,14681307.0,15337065.0,15971816.0,16610166.0,17313064.0,18061367.0,18851167.0,19670639.0,20519026.0,21602222.0,22796816.0,24044741.0,25346457.0,26706459.0,28120997.0,29600552.0,31143740.0,32753065.0,34607238.0,36643277.0,38768728.0,40979080.0,43253395.0,45587030.0,47993494.0,50487614.0,53060220.0,55711776.0,58598245.0,61664259.0,64822542.0,68094384.0,71481045.0,74981531.0,78589432.0,82296223.0,86069860.0,89914698.0,92887214.0,95899743.0,98949418.0,102009016.0,105117659.0,108337481.0,111639888.0,115006628.0,118403751.0,121798233.0,125020092.0,128304189.0,131589503.0,134866535.0,138129702.0,141370295.0,144572428.0,147754731.0,150925974.0,153983073.0,156833203.0,159608946.0
IDA only,31405130.0,32986760.0,34690444.0,36511146.0,38456343.0,40524167.0,42675822.0,45021452.0,47518698.0,50158839.0,52837568.0,55574005.0,58478601.0,61569263.0,64791877.0,66398915.0,69909146.0,73601775.0,77620236.0,81718355.0,86050094.0,90128174.0,93868381.0,98059008.0,102618351.0,107447593.0,112411788.0,117542710.0,122805268.0,128158042.0,133594661.0,138911798.0,144548470.0,150570002.0,156653788.0,162724822.0,168650972.0,174790021.0,181181414.0,187809362.0,194622580.0,202020619.0,210120564.0,218568335.0,227100382.0,236004416.0,245364933.0,254713046.0,264707815.0,274900199.0,285641404.0,296491772.0,307376994.0,318187294.0,329363673.0,341623831.0,354801092.0,368639982.0,383006563.0,398035669.0,413613059.0,429609029.0,446027206.0
